partner_code,amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,label
LXJ_CODE,100000,104,宿州市,天开教育,P,13,XCX,4.0,42.9,M,汉,6025.0,3.0,01,MATE,CHILDREN,1,88.572,安徽省,CONSUME,01,,31.825374602446,117.280746469454,ANDROID,false,0
LXJ_CODE,100000,,昆明市,中国水利水电第十四工程局有限公司,E,24,XCX,4.0,41.0,F,汉,1926.0,4.0,01,FATHER,FRIENDS,1,70,云南省,CONSUME,01,,25.073018262788194,102.70683852154909,IOS,,0
LXJ_CODE,100000,403,武汉市,余雷个人工作室,Z,90,APP,2.0,40.7,M,汉,4383.0,4.0,01,FATHER,MOTHER,1,70,湖北省,CONSUME,01,,30.708882897437939,114.1546275816348,ANDROID,,0
JY_CODE,100000,103,广元市,米仓山大酒店,I,54,XCX,3.0,42.9,F,汉,4663.0,4.0,01,PARENTS,FRIENDS,1,70,四川省,CONSUME,01,,32.20619002204101,106.23330107539167,ANDROID,,0
LXJ_CODE,100000,103,福州市,福州市仓山区晋晟商贸有限公司,H,54,APP,3.0,29.0,M,汉,287.0,3.0,01,PARENTS,SIBLING,1,70,福建省,CONSUME,01,,25.95238897205235,119.3498183783767,ANDROID,,0
LXJ_CODE,100000,105,常德市,新佳宜超市,H,54,XCX,4.0,36.6,F,汉,4172.0,2.0,01,FRIENDS,MATE,1,70,湖南省,CONSUME,01,,29.63806332041713,111.7685607520654,ANDROID,,0
LXJ_CODE,100000,105,大理白族自治州,大全眼镜,H,54,APP,4.0,28.9,F,白,116.0,2.0,01,PARENTS,FRIENDS,2,70,云南省,CONSUME,01,,25.035766549782968,102.72808940984506,ANDROID,,1
YXM_CODE,,,洛阳市,,,,,,,,,,,,,,,,河南省,,,,,,,,0
JY_CODE,100000,105,宿迁市,淮安市涟水县兴奋管桩有限公司,H,54,APP,2.0,45.3,M,汉,1279.0,4.0,01,FRIENDS,MATE,1,90.67983,江苏省,CONSUME,01,,33.76427665316394,118.66325281807913,ANDROID,,0
HXQB_CODE,100000,105,宿迁市,淮安市涟水县兴奋管桩有限公司,H,54,APP,2.0,45.3,M,汉,1279.0,4.0,01,FRIENDS,MATE,1,90.67983,江苏省,CONSUME,01,,33.76427665316394,118.66325281807913,ANDROID,,0
LXJ_CODE,100000,105,宿迁市,淮安市涟水县兴奋管桩有限公司,H,54,APP,2.0,45.3,M,汉,1279.0,4.0,01,FRIENDS,MATE,1,90.67983,江苏省,CONSUME,01,,33.76427665316394,118.66325281807913,ANDROID,false,0
LXJ_CODE,100000,102,揭阳市,广州人瑞人力资源有限公司,O,17,APP,4.0,25.8,M,汉,260.0,4.0,01,FATHER,MOTHER,2,70,广东省,CONSUME,01,,23.33073,116.205325,ANDROID,false,0
LXJ_CODE,100000,102,广州市,大沙街道办事处,S,11,XCX,4.0,44.0,F,汉,1090.0,2.0,01,FATHER,RELATIVES,1,84.776,广东省,CONSUME,01,,23.115870209923189,113.46405712407365,IOS,,1
LXJ_CODE,100000,104,丹东市,丹东市金地物业服务有限公司,L,17,APP,4.0,44.8,M,汉,2854.0,2.0,01,PARENTS,COLLEAGUE,1,92.613,辽宁省,CONSUME,01,,40.131721917975429,124.40457511858804,ANDROID,false,0
LXJ_CODE,100000,102,潍坊市,惠利超市,H,54,APP,2.0,36.9,F,汉,3404.0,2.0,01,PARENTS,MOTHER,1,95.768,山东省,CONSUME,01,,36.4817678769094,118.58276196474071,ANDROID,,0
JY_CODE,100000,103,温州市,尚多肉食品有限公司,C,24,XCX,2.0,36.0,F,汉,4121.0,3.0,01,PARENTS,FRIENDS,1,75.30638,浙江省,CONSUME,01,,27.91691285158768,120.67153644256827,ANDROID,,0
LXJ_CODE,100000,105,潍坊市,高密仁和纺织有限公司,C,24,APP,3.0,32.8,F,汉,5291.0,2.0,01,SIBLING,MATE,1,70,山东省,CONSUME,01,,36.46238830303662,119.78234590330325,ANDROID,false,0
LXJ_CODE,100000,104,邵阳市,渌口区中医医院,Q,11,APP,4.0,28.7,F,汉,689.0,2.0,01,PARENTS,OTHER,2,79.435,湖南省,CONSUME,01,,27.709133874726527,113.15716292736357,IOS,,0
LXJ_CODE,100000,103,烟台市,河南省鑫沃旅游有限公司,O,17,APP,3.0,38.0,M,汉,6249.0,3.0,,MATE,FRIENDS,1,70,山东省,CONSUME,01,,37.906742,120.744179,ANDROID,false,0
HXQB_CODE,100000,105,台州市,浙江伟星商贸有限公司杭州分公司,H,54,APP,3.0,33.8,M,汉,6459.0,4.0,01,FATHER,FRIENDS,1,88.043,浙江省,CONSUME,01,,30.232790744392636,119.75992128477613,IOS,,0
LXJ_CODE,100000,105,襄阳市,宋玉才子幼儿园,P,13,APP,3.0,34.3,F,汉,5992.0,4.0,01,MATE,FRIENDS,1,91.943,湖北省,CONSUME,01,,31.715310489900327,112.2970447614379,ANDROID,false,0
HXQB_CODE,100000,302,常州市,常州市武进区西湖街道,S,11,APP,4.0,31.3,M,汉,6807.0,4.0,01,PARENTS,FRIENDS,1,88.709,江苏省,CONSUME,01,,34.672551529749529,119.39879107611613,ANDROID,,0
LXJ_CODE,100000,,永州市,东莞市顺赢科技有限公司,Z,90,XCX,3.0,23.7,M,汉,1800.0,4.0,01,PARENTS,FRIENDS,2,70,湖南省,CONSUME,01,,22.980322349626169,113.67943474960191,ANDROID,,0
LXJ_CODE,100000,,杭州市,李腾个人工作室,Z,90,APP,4.0,37.2,M,汉,5983.0,4.0,01,MATE,FATHER,1,70,浙江省,CONSUME,01,,30.354180552647916,120.1887108588315,ANDROID,false,0
YXM_CODE,,,济宁市,,,,,,,,,,,,,,,,山东省,,,,,,,,0
HXQB_CODE,100000,105,酒泉市,甘肃盛岚建筑有限公司,E,24,XCX,3.0,39.2,F,汉,4156.0,4.0,01,FRIENDS,MATE,1,70,甘肃省,CONSUME,01,,31.072740943705918,106.26102722179577,ANDROID,,0
LXJ_CODE,100000,105,台州市,浙江伟星商贸有限公司杭州分公司,H,54,XCX,3.0,33.8,M,汉,6459.0,4.0,01,FATHER,FRIENDS,1,88.043,浙江省,CONSUME,01,,30.232790744392636,119.75992128477613,IOS,,0
LXJ_CODE,100000,105,酒泉市,甘肃盛岚建筑有限公司,E,24,XCX,3.0,39.2,F,汉,4156.0,4.0,01,FRIENDS,MATE,1,70,甘肃省,CONSUME,01,,31.072740943705918,106.26102722179577,ANDROID,,0
XYF_CODE,10000,105,南通市,海安韵达快递公司,F,17,APP,2.0,51.1,M,汉,1335.0,2.0,,PARENTS,FRIENDS,1,70,江苏省,CONSUME,,12,32.56841627625813,120.48433650468894,ANDROID,false,0
LXJ_CODE,100000,,百色市,永盈玩具科技有限公司,Z,90,APP,2.0,49.2,M,壮,516.0,3.0,01,MOTHER,COLLEAGUE,2,70,广西壮族自治区,CONSUME,01,,22.90940673828125,113.65883409288195,ANDROID,,0
LXJ_CODE,100000,102,北海市,中国移动,G,13,APP,2.0,26.7,F,汉,2276.0,4.0,,MATE,FRIENDS,1,91.362,广西壮族自治区,CONSUME,01,,21.674342059178028,109.21280508327165,IOS,,0
LXJ_CODE,100000,104,扬州市,宝应县港成一锅火锅店,I,54,APP,3.0,37.4,M,汉,4381.0,4.0,01,PARENTS,FRIENDS,1,70,江苏省,CONSUME,01,,33.250573582926168,119.34573595105188,ANDROID,,0
YXM_CODE,,,汉中市,,,,,,,,,,,,,,,,陕西省,,,,,,,,0
YXM_CODE,,,商丘市,,,,,,,,,,,,,,,,河南省,,,,,,,,0
HXQB_CODE,100000,103,南平市,光泽县环境卫生所,Q,11,APP,3.0,40.3,F,汉,5423.0,2.0,01,RELATIVES,FRIENDS,1,70,福建省,CONSUME,01,,27.54488616832079,117.34381673096279,ANDROID,,0
LXJ_CODE,100000,103,汕头市,海丰县海城建筑工程公司,E,24,APP,3.0,35.8,F,汉,4837.0,3.0,01,PARENTS,SIBLING,1,70,广东省,CONSUME,01,,23.432926967417257,116.84744897702646,ANDROID,false,0
LXJ_CODE,100000,102,齐齐哈尔市,内蒙古瑞芳婷家政服务有限公司,C,24,APP,4.0,41.9,F,汉,2665.0,3.0,01,MATE,COLLEAGUE,1,70,黑龙江省,CONSUME,01,,39.66436043319016,109.75054029793536,ANDROID,false,0
YXM_CODE,,,南宁市,,,,,,,,,,,,,,,,广西壮族自治区,,,,,,,,0
LXJ_CODE,100000,103,黄冈市,润锦服装加工厂,C,24,APP,3.0,27.5,F,汉,279.0,2.0,01,FATHER,MATE,1,70,湖北省,CONSUME,01,,33.438782,115.733651,ANDROID,false,0
JY_CODE,100000,103,安庆市,桐城市公安局交通警察大队,S,11,APP,2.0,42.3,M,汉,5735.0,4.0,01,FATHER,OTHER,2,70,安徽省,CONSUME,01,,31.424865,120.108355,ANDROID,,0
LXJ_CODE,100000,301,海口市,海口市城市建设投资有限公司,E,24,XCX,3.0,32.3,M,汉,6404.0,3.0,01,FATHER,FRIENDS,2,94.708,海南省,CONSUME,01,,31.604031857996764,120.22238914087554,IOS,,0
LXJ_CODE,100000,102,自贡市,学育教育咨询有限公司,P,13,APP,3.0,34.3,F,汉,5831.0,2.0,01,FRIENDS,FATHER,1,88.982,四川省,CONSUME,01,,29.31819318704225,104.79608637939623,ANDROID,false,0
YXM_CODE,,,临汾市,,,,,,,,,,,,,,,,山西省,,,,,,,,0
JY_CODE,100000,103,齐齐哈尔市,华辰广场人力部,Z,90,APP,2.0,44.5,F,汉,4151.0,4.0,01,MOTHER,FRIENDS,1,86.803825,黑龙江省,CONSUME,01,,40.26591312516973,122.15123643577091,ANDROID,,0
LXJ_CODE,100000,103,重庆市,电瓶电器,Z,90,APP,2.0,40.4,F,汉,3886.0,4.0,01,MATE,SIBLING,1,70,重庆市,CONSUME,01,,29.506201,106.371792,ANDROID,false,0
LXJ_CODE,100000,103,金华市,横店巧玲日用品店,H,54,APP,3.0,31.9,F,汉,6784.0,4.0,01,MATE,SIBLING,1,91.367,浙江省,CONSUME,01,,29.051908859547578,119.62864373333987,ANDROID,false,0
YXM_CODE,,,宜春市,,,,,,,,,,,,,,,,江西省,,,,,,,,0
LXJ_CODE,100000,,成都市,四川恒远思新科技有限公司,Z,90,XCX,4.0,45.8,M,汉,4647.0,4.0,01,MATE,FRIENDS,1,70,四川省,CONSUME,01,,30.539322010212776,104.1029890883777,IOS,,0
JY_CODE,100000,102,成都市,四川省医疗器械检测中心,L,17,APP,3.0,43.0,M,汉,4262.0,3.0,01,FATHER,FRIENDS,1,70,四川省,CONSUME,01,,30.68233371873953,103.89827214933962,ANDROID,,0
YXM_CODE,,,泉州市,,,,,,,,,,,,,,,,福建省,,,,,,,,0
HXQB_CODE,100000,301,周口市,阿尔本服饰有限公司,C,24,APP,3.0,34.1,F,汉,342.0,3.0,01,FATHER,FRIENDS,1,70,河南省,CONSUME,01,,33.51430255359483,114.4688430968973,ANDROID,,0
LXJ_CODE,100000,104,西安市,西安凯比伦艺术文化传播有限公司,R,17,APP,2.0,35.8,M,汉,6014.0,3.0,01,FATHER,COLLEAGUE,2,90.312,陕西省,CONSUME,01,,34.2641923823396,108.9919658348465,ANDROID,false,0
LXJ_CODE,100000,104,辽源市,王泓达个人工作室,Q,11,APP,3.0,33.3,M,汉,4746.0,4.0,01,MATE,FRIENDS,1,70,吉林省,CONSUME,01,,42.88047,125.156556,ANDROID,false,0
LXJ_CODE,100000,102,广州市,广州皓威科技有限公司,G,13,XCX,3.0,36.3,F,汉,6292.0,2.0,01,FATHER,SIBLING,1,79.835,广东省,CONSUME,01,,23.12987562867001,113.29895173842655,ANDROID,,0
LXJ_CODE,100000,105,成都市,四川瀚渤建设工程有限公司,Z,90,XCX,4.0,35.7,F,汉,5579.0,4.0,01,MATE,FRIENDS,1,70,四川省,CONSUME,01,,30.57480677525157,103.9376325857476,ANDROID,,0
LXJ_CODE,100000,105,随州市,随州市汉翎汽车销售有限公司,H,54,APP,4.0,42.1,M,汉,1700.0,4.0,01,PARENTS,RELATIVES,1,70,湖北省,CONSUME,01,,4,113.373538,ANDROID,,0
LXJ_CODE,100000,103,六安市,李沛个人工作室,E,24,APP,4.0,25.4,M,汉,1959.0,3.0,01,FATHER,FATHER,2,93.35,安徽省,CONSUME,01,,32.00336708835291,120.26919882300644,IOS,,0
LXJ_CODE,100000,,河池市,中移铁通,Z,90,XCX,3.0,46.3,M,壮,533.0,3.0,01,FATHER,FATHER,1,70,广西壮族自治区,CONSUME,01,,23.94525661892361,108.1187074110243,ANDROID,,0
LXJ_CODE,100000,,东营市,中石化胜利工程建设有限公司,Z,90,XCX,4.0,44.9,M,汉,2187.0,3.0,01,MATE,FRIENDS,2,80.881,山东省,CONSUME,01,,37.48000056095416,118.43185749328895,IOS,,0
HXQB_CODE,100000,,东营市,中石化胜利工程建设有限公司,Z,90,XCX,4.0,44.9,M,汉,2187.0,3.0,01,MATE,FRIENDS,2,80.881,山东省,CONSUME,01,,37.48000056095416,118.43185749328895,IOS,,0
LXJ_CODE,100000,,哈尔滨市,王卫利个人工作室,Z,90,XCX,2.0,50.3,M,汉,328.0,2.0,01,MATE,CHILDREN,1,70,黑龙江省,CONSUME,01,,45.728841641740178,126.7005357141172,ANDROID,,0
LXJ_CODE,100000,103,盐城市,吕皓宇个人工作室,I,54,XCX,4.0,26.6,F,汉,657.0,2.0,01,PARENTS,FRIENDS,2,89.984,江苏省,CONSUME,01,,34.125109,119.659973,IOS,,0
LXJ_CODE,100000,,包头市,包头市正大房地产,Z,90,APP,3.0,44.2,F,汉,6821.0,2.0,01,MATE,MOTHER,1,84.814896,内蒙古自治区,CONSUME,01,,40.691561,109.8638,ANDROID,false,0
LXJ_CODE,100000,105,齐齐哈尔市,龙贵购物中心,H,54,APP,3.0,28.1,M,汉,468.0,4.0,01,FATHER,SIBLING,2,89.89445,黑龙江省,CONSUME,01,,46.630721604404708,125.13631472098747,IOS,,0
JY_CODE,100000,105,马鞍山市,马鞍山市华胜吊装运输有限责任公司,Z,90,XCX,2.0,46.6,M,汉,246.0,3.0,01,MATE,CHILDREN,1,70,安徽省,CONSUME,01,,31.679544951895048,118.55717874354976,ANDROID,,0
LXJ_CODE,100000,102,海北藏族自治州,青海城区管理有限公司,H,54,APP,3.0,27.6,F,汉,91.0,4.0,01,FATHER,RELATIVES,1,89.574,青海省,CONSUME,01,,36.63454401992693,101.7800848351734,ANDROID,false,1
LXJ_CODE,100000,105,昭通市,何国成个人工作室,Z,90,XCX,2.0,38.1,M,汉,3973.0,4.0,01,MATE,FRIENDS,1,70,云南省,CONSUME,01,,33.602115211638309,113.97709865900053,ANDROID,,0
LXJ_CODE,100000,105,长春市,长春一桥教育培训机构,P,13,APP,3.0,36.3,M,汉,3758.0,2.0,01,MATE,FRIENDS,1,70,吉林省,CONSUME,02,,43.979415894898,125.407485961689,ANDROID,false,0
LXJ_CODE,100000,,厦门市,厦门苍吾云实业有限公司,C,24,APP,3.0,37.5,F,汉,6474.0,3.0,,MOTHER,COLLEAGUE,1,70,福建省,CONSUME,01,,24.47648681640625,118.08330891927083,ANDROID,,0
LXJ_CODE,100000,103,徐州市,徐州迈乐斯腾有限公司,Z,90,APP,3.0,36.8,F,汉,5291.0,4.0,01,FATHER,MATE,1,70,江苏省,CONSUME,01,,34.65127826259398,116.58516353542767,ANDROID,false,0
LXJ_CODE,100000,105,蚌埠市,张辉个人工作室,Z,90,APP,2.0,31.8,M,汉,569.0,3.0,01,PARENTS,FRIENDS,1,70,安徽省,CONSUME,01,,31.787152960107929,116.71217243068036,ANDROID,false,0
LXJ_CODE,100000,105,商丘市,河南省凯美龙铜板带有限公司,Z,90,APP,2.0,34.5,M,汉,4585.0,3.0,01,FATHER,FRIENDS,3,70,河南省,CONSUME,02,,29.666696,91.20701,ANDROID,false,0
YXM_CODE,,,屯昌县,,,,,,,,,,,,,,,,海南省,,,,,,,,0
HXQB_CODE,100000,105,西安市,西安市馨雅蒂物业管理有限公司,L,17,APP,3.0,43.8,M,汉,4221.0,4.0,01,RELATIVES,FRIENDS,1,70,陕西省,CONSUME,01,,34.150952659773007,108.90996749129813,ANDROID,,0
XYF_CODE,10000,403,亳州市,倩路又辉煌药业公司,M,11,APP,2.0,43.0,F,汉,3047.0,2.0,,CHILDREN,SIBLING,3,70,安徽省,CONSUME,,12,33.82720453585087,115.80136008982086,ANDROID,,0
YXM_CODE,,,丹东市,,,,,,,,,,,,,,,,辽宁省,,,,,,,,0
LXJ_CODE,100000,105,唐山市,微视酷科技,G,13,APP,3.0,36.7,M,汉,3690.0,4.0,01,FATHER,FRIENDS,2,70,河北省,CONSUME,01,,39.668301,118.170724,ANDROID,false,0
LXJ_CODE,100000,,保定市,长城汽车零部件有限公司,Z,90,APP,3.0,24.1,M,汉,2165.0,2.0,01,PARENTS,COLLEAGUE,2,70,河北省,CONSUME,01,,38.01738515428266,114.54356554264833,ANDROID,false,0
JY_CODE,100000,,温州市,永嘉县理工铸件销售有限公司,Z,90,XCX,2.0,46.8,M,汉,678.0,4.0,01,PARENTS,FRIENDS,1,70,浙江省,CONSUME,01,,28.053640951682284,120.66987453405818,IOS,,0
LXJ_CODE,100000,,重庆市,巫溪县嘉丰义建材经营部,Z,90,APP,2.0,49.1,M,汉,237.0,2.0,01,PARENTS,FRIENDS,1,70,重庆市,CONSUME,01,,31.329704817792089,109.51230209983989,ANDROID,,0
LXJ_CODE,100000,102,黄山市,杭州大江装饰材料有限公司,Z,90,XCX,2.0,35.7,M,汉,4569.0,4.0,01,MATE,RELATIVES,1,70,安徽省,CONSUME,01,,30.357979355016629,120.21979902958641,ANDROID,,0
JY_CODE,100000,102,黄山市,杭州大江装饰材料有限公司,Z,90,XCX,2.0,35.7,M,汉,4569.0,4.0,01,MATE,RELATIVES,1,70,安徽省,CONSUME,01,,30.357979355016629,120.21979902958641,ANDROID,,1
LXJ_CODE,100000,102,昭通市,新飞亚工贸,H,54,XCX,2.0,25.7,F,汉,1898.0,4.0,01,MATE,MOTHER,1,86.155,云南省,CONSUME,01,,27.69231050221854,104.82672418196933,ANDROID,,0
LXJ_CODE,100000,103,衡阳市,广东威斯曼新材料有限公司,C,24,APP,2.0,45.4,M,汉,4505.0,2.0,01,MATE,SIBLING,1,98.0,湖南省,CONSUME,01,,22.836757655644897,113.19895393655756,IOS,,0
LXJ_CODE,100000,105,新余市,新余圆通,F,17,APP,2.0,32.6,M,汉,5773.0,2.0,,MATE,MOTHER,1,70,江西省,CONSUME,01,,27.793495,114.86841,ANDROID,false,0
JY_CODE,100000,301,宜昌市,冯文浩个人工作室,Z,90,XCX,2.0,25.5,M,汉,1638.0,4.0,01,MATE,FATHER,2,87.759,湖北省,CONSUME,01,,30.54753086812363,111.44815778599616,ANDROID,,0
JY_CODE,100000,,张家界市,秦琴个人工作室,Z,90,APP,2.0,40.8,M,土家,6664.0,2.0,01,MATE,OTHER,1,70,湖南省,CONSUME,01,,29.37297991306319,110.25278427717994,ANDROID,,0
LXJ_CODE,100000,103,泰安市,姿彩美容养生会所,O,17,APP,2.0,34.5,F,汉,4965.0,2.0,01,FATHER,FRIENDS,1,70,山东省,CONSUME,01,,22.66187253792036,114.01494583805015,ANDROID,false,0
LXJ_CODE,100000,103,温州市,上海璞陶建材有限公司,E,24,XCX,2.0,36.2,M,汉,4082.0,3.0,01,MATE,COLLEAGUE,1,70,浙江省,CONSUME,01,,31.19619,121.192411,ANDROID,,0
YXM_CODE,,,西安市,,,,,,,,,,,,,,,,陕西省,,,,,,,,0
LXJ_CODE,100000,102,无锡市,宜兴市云景苗木种植专业合作社,A,27,XCX,4.0,35.2,M,汉,241.0,4.0,01,PARENTS,SIBLING,2,93.0,江苏省,CONSUME,01,,31.294631358232637,119.8285147046787,IOS,,0
LXJ_CODE,100000,,眉山市,大黄蜂配送公司,Z,90,APP,2.0,35.6,M,汉,6761.0,2.0,01,FATHER,FRIENDS,3,89.055046,四川省,CONSUME,01,,30.219025,103.871631,ANDROID,false,0
LXJ_CODE,100000,102,恩施土家族苗族自治州,中铁十一局,E,24,APP,2.0,37.8,M,汉,5466.0,2.0,,MATE,SIBLING,1,70,湖北省,CONSUME,01,,22.705563,114.311052,ANDROID,false,0
LXJ_CODE,100000,105,阳江市,阳江市阳东区合山镇顺风摩托车行,C,24,APP,2.0,46.0,F,汉,425.0,3.0,01,MATE,FRIENDS,1,70,广东省,CONSUME,01,,21.966824968423326,112.14535139240239,ANDROID,false,0
LXJ_CODE,100000,105,抚顺市,李鑫个人工作室,Z,90,XCX,3.0,35.3,M,汉,4108.0,4.0,01,MATE,FATHER,2,86.974,辽宁省,CONSUME,01,,41.848910500789788,123.95401230223469,ANDROID,,0
LXJ_CODE,100000,,六安市,合肥美之源家具有限公司,Z,90,APP,2.0,42.5,M,汉,4138.0,4.0,01,MATE,FATHER,1,70,安徽省,CONSUME,01,,31.951039,118.67564,ANDROID,false,0
JY_CODE,100000,104,梅州市,中国科学院大学深圳医院,Q,11,APP,4.0,34.3,F,汉,5507.0,3.0,01,MOTHER,FATHER,1,89.875,广东省,CONSUME,01,,23.87157669967489,115.74822781072106,ANDROID,,1
LXJ_CODE,100000,102,重庆市,深圳市纵横星空电子有限公司,G,13,APP,3.0,50.8,M,汉,2875.0,3.0,01,PARENTS,FRIENDS,2,70,重庆市,CONSUME,01,,22.62640938900161,114.12005532321403,ANDROID,false,0
LXJ_CODE,100000,104,合肥市,安徽一杯茶电子商务有限公司,G,13,XCX,4.0,37.1,M,汉,3870.0,4.0,01,MATE,COLLEAGUE,1,87.845,安徽省,CONSUME,01,,31.894433778813867,117.48936127737029,IOS,,0
LXJ_CODE,100000,,张家界市,张家界唯车会汽车用品有限公司,Z,90,APP,2.0,49.4,M,土家,5039.0,2.0,01,MOTHER,SIBLING,1,70,湖南省,CONSUME,01,,29.133374,110.477224,ANDROID,false,0
LXJ_CODE,100000,,安顺市,潘红江种植场,A,27,XCX,2.0,47.0,M,汉,1052.0,2.0,01,MATE,CHILDREN,1,70,贵州省,CONSUME,01,,26.169411078559026,106.23500298394097,ANDROID,,0
LXJ_CODE,100000,103,吕梁市,昌恒煤焦有限公司,C,24,XCX,2.0,40.7,M,汉,5164.0,3.0,01,PARENTS,RELATIVES,1,89.53697,山西省,CONSUME,01,,37.929193,112.486561,ANDROID,,0
LXJ_CODE,100000,102,北京市,健坤天地北京采暖设备有限公司,C,24,APP,4.0,45.2,M,汉,4898.0,2.0,01,FATHER,MATE,1,70,北京市,CONSUME,01,,36.643095,114.566657,ANDROID,false,0
LXJ_CODE,100000,102,宁波市,大南日本代购淘宝店,Z,90,APP,4.0,38.2,M,汉,6085.0,3.0,01,MATE,MOTHER,2,91.699,浙江省,CONSUME,01,,29.677767717593689,121.397872088990340,IOS,false,0
JY_CODE,100000,102,南京市,南京腾昊广告工程有限公司,R,17,APP,2.0,46.3,M,汉,2105.0,3.0,01,MATE,RELATIVES,1,91.558,江苏省,CONSUME,02,,32.01082903031396,118.8213730057699,ANDROID,,1
LXJ_CODE,100000,104,黄山市,汪丹个人工作室,Z,90,APP,2.0,28.9,M,汉,1004.0,2.0,,PARENTS,FRIENDS,1,75.167,安徽省,CONSUME,02,,29.235648057725694,119.95740342881945,ANDROID,,0
LXJ_CODE,100000,105,齐齐哈尔市,艺田沐童教育信息咨询有限公司,P,13,APP,4.0,42.5,M,汉,1919.0,4.0,01,MATE,FRIENDS,1,84.53,黑龙江省,CONSUME,01,,48.472528044036938,124.88916782164422,ANDROID,false,0
XYF_CODE,10000,105,齐齐哈尔市,艺田沐童教育信息咨询有限公司,P,13,APP,4.0,42.5,M,汉,1919.0,4.0,,MATE,FRIENDS,1,84.53,黑龙江省,CONSUME,,12,48.472528044036938,124.88916782164422,ANDROID,false,0
LXJ_CODE,100000,102,宁波市,河马鲜生,R,17,APP,3.0,28.7,M,汉,2509.0,2.0,01,FATHER,FRIENDS,2,91.352,浙江省,CONSUME,01,,31.18600411827278,121.43656550910994,ANDROID,,1
LXJ_CODE,100000,103,平顶山市,周记生炝烩面,I,54,APP,2.0,40.6,M,汉,2544.0,2.0,01,PARENTS,FRIENDS,1,70,河南省,CONSUME,01,,33.841894802351557,113.05505533286196,ANDROID,,0
LXJ_CODE,100000,403,南阳市,华誉精密,G,13,APP,2.0,37.7,M,汉,4527.0,2.0,01,MOTHER,FRIENDS,1,70,河南省,CONSUME,01,,33.121429,111.474331,ANDROID,false,0
LXJ_CODE,100000,,泉州市,渔船点验中心,C,24,APP,4.0,24.6,M,汉,1530.0,2.0,,PARENTS,COLLEAGUE,2,78.365,福建省,CONSUME,01,,24.891159067366,118.586662296062,ANDROID,false,0
HXQB_CODE,100000,105,上海市,上海领物科技有限公司,G,13,APP,4.0,35.0,M,汉,4516.0,4.0,01,FATHER,MATE,1,88.07945,上海市,CONSUME,01,,31.263592672697994,121.6232051600255,IOS,,1
LXJ_CODE,100000,,揭阳市,惠来县职业技术学院,P,13,XCX,3.0,32.2,F,汉,6221.0,4.0,,PARENTS,RELATIVES,1,75.116,广东省,CONSUME,01,,23.045651446137989,116.3013645740319,ANDROID,,0
LXJ_CODE,100000,102,泉州市,兰亭茶叶店,Z,90,APP,2.0,31.4,M,汉,5507.0,2.0,,PARENTS,SIBLING,1,92.287,福建省,CONSUME,04,,24.757604437934027,118.61976345486111,ANDROID,,0
LXJ_CODE,100000,104,东营市,wcgwang王氏教育,Z,90,APP,3.0,24.8,M,汉,491.0,4.0,01,PARENTS,FRIENDS,2,70,山东省,CONSUME,01,,37.532431,118.532104,ANDROID,false,0
LXJ_CODE,100000,,益阳市,广州莱帝亚照明股份有限公司,Z,90,XCX,3.0,23.8,M,汉,2039.0,2.0,01,RELATIVES,FATHER,2,70,湖南省,CONSUME,01,,23.445919053819445,113.36002712673611,ANDROID,,0
LXJ_CODE,100000,105,大连市,森林消防二队,N,17,APP,4.0,24.5,M,汉,1381.0,2.0,01,FATHER,FRIENDS,2,95.096,辽宁省,CONSUME,01,,38.933726635368348,121.57136167195786,IOS,,0
LXJ_CODE,100000,103,菏泽市,大顺五金,H,54,APP,4.0,26.6,F,汉,2003.0,2.0,01,MATE,SIBLING,2,82.586,山东省,CONSUME,01,,36.0008297807815,106.26549247475721,IOS,,0
JY_CODE,100000,104,渭南市,江苏税软软件科技有限公司,G,13,APP,3.0,35.1,M,汉,5235.0,3.0,01,PARENTS,FRIENDS,1,70,陕西省,CONSUME,01,,35.2536487292964,110.16834861502055,ANDROID,,0
LXJ_CODE,100000,403,扬州市,马盐林个人工作室,Z,90,XCX,4.0,40.5,M,汉,3793.0,4.0,01,MATE,FATHER,1,70,江苏省,CONSUME,01,,33.25850445601638,119.54488874220007,ANDROID,,0
LXJ_CODE,100000,103,临沧市,云南省临沧市耿马县孟定镇城关社区居委会,Z,90,APP,4.0,24.9,M,傣,3265.0,4.0,01,FATHER,COLLEAGUE,2,89.734,云南省,CONSUME,01,,23.555169,99.08258,ANDROID,false,0
LXJ_CODE,100000,102,厦门市,个体经营,Z,90,XCX,2.0,50.9,F,汉,155.0,2.0,01,MATE,CHILDREN,1,70,福建省,CONSUME,01,,24.497760686455864,118.14691276014621,ANDROID,,0
LXJ_CODE,100000,102,西安市,知名度服饰有限公司,C,24,APP,3.0,47.8,F,汉,1755.0,2.0,01,FATHER,FATHER,1,84.656,陕西省,CONSUME,01,,34.249979,108.960043,ANDROID,false,0
